0.276981 0.164408 -0.672045
0.284447 0.164578 -0.674318
0.292603 0.163975 -0.674722
0.29884 0.164134 -0.678489
0.297235 0.167197 -0.688363
0.294619 0.170466 -0.69869
0.293144 0.174314 -0.70953
0.297586 0.178465 -0.724707
0.3047 0.177593 -0.733804
0.306867 0.181406 -0.741633
0.310002 0.181566 -0.744257
0.309183 0.188207 -0.74976
0.295169 0.191306 -0.768586
0.296645 0.193028 -0.767591
0.307593 0.192768 -0.777011
0.297072 0.203949 -0.770213
0.292947 0.195519 -0.778894
0.287844 0.197525 -0.785559
0.284113 0.199102 -0.790288
0.280268 0.200388 -0.79356
0.265266 0.204141 -0.801007
0.275969 0.201553 -0.796215
0.270867 0.202894 -0.799063
0.263504 0.212045 -0.801502
0.257864 0.205756 -0.804196
0.257438 0.205957 -0.80531
0.253039 0.206919 -0.806937
0.247792 0.207818 -0.808172
0.241783 0.208551 -0.808709
0.232342 0.209975 -0.810053
0.227119 0.210184 -0.810368
0.219953 0.211221 -0.810775
-0.0299846 -0.026704 0.802724
-0.0351098 -0.0307998 0.794866
-0.0590614 -0.0331115 0.793507
-0.0774065 -0.0352938 0.785769
-0.076734 -0.0296644 0.793088
-0.0478891 -0.0335351 0.794223
-0.051082 -0.030229 0.787603
-0.0716083 -0.0219024 0.799178
-0.0686818 -0.0334395 0.782968
-0.0636486 -0.0289261 0.778981
-0.0407358 -0.0238817 0.788916
-0.0552141 -0.0249783 0.7808
-0.0574259 -0.0145859 0.780529
-0.0674553 -0.00172214 0.781977
-0.0885102 -0.0359135 0.785321
-0.0975925 -0.0323123 0.789236
-0.104137 -0.035408 0.779364
-0.0671299 -0.0148277 0.80212
-0.0894309 -0.0139162 0.799907
-0.09618 -0.0232107 0.795567
-0.105397 -0.0111319 0.796993
-0.117343 -0.0318471 0.78268
-0.135612 -0.0300846 0.777762
-0.147325 -0.0250926 0.777475
-0.126928 -0.0335453 0.775102
-0.117515 -0.0221419 0.789021
-0.129694 -0.00909922 0.788943
-0.136406 -0.0196683 0.783163
-0.075562 -0.00534821 0.803177
-0.0884823 -0.00150853 0.80299
-0.105688 0.00144965 0.800191
-0.0771881 0.00733037 0.806202
-0.095009 0.00831855 0.805174
-0.0601284 0.00998112 0.807269
-0.0725176 0.0297181 0.793513
-0.111373 0.0147483 0.804641
-0.1231 0.00336539 0.795078
-0.143322 0.00307165 0.789826
-0.131402 0.0134598 0.797429
-0.0918815 -0.0343432 0.775171
-0.0799417 -0.0318448 0.772487
-0.0933568 -0.0280779 0.763976
-0.0718227 -0.0233886 0.770342
-0.070411 -0.00995755 0.773638
-0.0828548 -0.000900427 0.768821
-0.0868628 -0.0209441 0.76109
-0.0834606 -0.00980403 0.763253
-0.0879618 0.00953013 0.77087
-0.114286 -0.0346891 0.771117
-0.104618 -0.0321509 0.766601
-0.107102 -0.0264162 0.756578
-0.131184 -0.0349031 0.768003
-0.133882 -0.0347501 0.760919
-0.12037 -0.0329329 0.761035
-0.121627 -0.0286057 0.751642
-0.133207 -0.0310031 0.749344
-0.11611 -0.0219938 0.746598
-0.101037 -0.0165739 0.752294
-0.0967779 -0.00167107 0.756094
-0.0754052 0.0123892 0.781288
-0.0714816 0.0213502 0.788015
-0.0859619 0.0330544 0.788099
-0.0898218 0.0230683 0.77866
-0.111647 0.0319303 0.772776
-0.0990743 0.0189744 0.76886
-0.113011 0.0237412 0.763277
-0.125567 0.0255442 0.758518
-0.07499 0.0394003 0.796105
-0.0974181 0.02022 0.80853
-0.0869477 0.0273892 0.810231
-0.110235 0.0269157 0.807833
-0.0968208 0.034314 0.81
-0.108897 0.0340752 0.81007
-0.0773502 0.0469367 0.80018
-0.0849693 0.0432698 0.794684
-0.0896147 0.0455783 0.809519
-0.103081 0.0470971 0.808236
-0.088292 0.0536837 0.801918
-0.099391 0.0528179 0.804356
-0.114545 0.0510887 0.801618
-0.127681 0.0237764 0.803665
-0.122092 0.03435 0.807385
-0.111346 0.0404299 0.809189
-0.129196 0.0452817 0.803021
-0.10482 0.0533778 0.798221
-0.129675 0.0510298 0.7968
-0.122083 0.0519904 0.79326
-0.0970938 0.0426931 0.788747
-0.0946761 0.0515081 0.795345
-0.105424 0.0373932 0.780919
-0.128021 0.0358981 0.769991
-0.118459 0.0483644 0.786443
-0.122022 0.0420118 0.778357
-0.108782 0.0511104 0.791414
-0.122882 -0.0166141 0.737958
-0.111956 -0.00826828 0.742792
-0.115057 0.00593393 0.745809
-0.106837 0.0117109 0.756834
-0.0438167 0.0512523 0.3391
-0.0469976 0.0625463 0.342185
-0.0385342 0.0585081 0.328118
-0.0447988 0.0296717 0.315141
-0.0384042 0.0427787 0.321641
-0.047321 0.0230061 0.296533
-0.0371427 0.0336203 0.298438
-0.0302252 0.0345077 0.275943
-0.0302489 0.0453884 0.294956
-0.0229696 0.0482875 0.27341
-0.0406305 0.0232533 0.276603
-0.0249873 0.0582107 0.28527
-0.03707 0.0213248 0.250232
-0.04681 0.0137609 0.239148
-0.0256963 0.0271123 0.232484
-0.0212227 0.0420647 0.257924
-0.0162987 0.0578186 0.257902
-0.027703 0.0303744 0.252364
-0.0166503 0.0407179 0.239701
-0.00971146 0.0562579 0.238765
-0.00426701 0.0736625 0.23032
-0.0315942 0.0202613 0.220358
-0.0249316 0.0226406 0.19989
-0.00684342 0.0476535 0.218883
-0.0149201 0.0359253 0.222243
-0.00163628 0.0607495 0.217615
-0.0152945 0.0318319 0.205421
0.00125442 0.0749864 0.215317
-0.0363238 0.0672464 0.317564
-0.0447785 0.0740091 0.328685
-0.0326163 0.0534249 0.310892
-0.0424549 0.0811027 0.313943
-0.031044 0.0669824 0.301258
-0.0530017 0.0745839 0.343999
-0.0248183 0.0716806 0.281531
-0.0154609 0.0722997 0.257265
-0.0215798 0.0808707 0.268381
-0.0296742 0.0848572 0.282667
-0.0355822 0.0971964 0.277851
-0.0352557 0.0815529 0.29744
-0.0252025 0.0935282 0.264968
-0.00968237 0.0818079 0.242138
-0.0165437 0.0911228 0.251168
-0.00525421 0.0920453 0.227121
-0.0174399 0.103185 0.242143
-0.00851801 0.104897 0.223642
-0.0168694 0.115615 0.225795
-0.0273732 0.116099 0.241316
-0.0390323 0.0147161 0.202688
-0.0289328 0.019585 0.183878
-0.0334812 0.0168775 0.167903
-0.000763287 0.0434386 0.177564
-0.0129404 0.0312604 0.183947
-0.0181373 0.0256783 0.16693
-0.00423521 0.0438544 0.197992
0.00270198 0.0578448 0.198414
0.00562985 0.0727211 0.20127
0.00740008 0.0587846 0.180561
0.0106174 0.0761467 0.186287
-0.0280118 0.0192475 0.153304
-0.00428212 0.0368021 0.161045
-0.0261794 0.019534 0.139802
-0.00102775 0.0379463 0.143843
0.00783421 0.048535 0.14677
-0.0129327 0.0281735 0.14518
0.0159137 0.0784812 0.169096
0.0183544 0.071222 0.154063
0.00950654 0.0557174 0.163173
0.0168139 0.0607468 0.139542
-0.0219766 0.0195925 0.113115
-0.00988317 0.0257747 0.0981731
-0.00505523 0.0270873 0.0836355
0.00203661 0.0320231 0.0715781
0.0114265 0.0488399 0.123527
-0.0190798 0.0227071 0.127305
-0.00203631 0.0353558 0.128561
-0.00893372 0.0281008 0.114367
0.00323532 0.0379719 0.111339
0.0239639 0.0799572 0.139834
0.0241553 0.070719 0.125158
0.0205299 0.0593884 0.11243
0.0284548 0.0894731 0.126819
0.0284563 0.0708683 0.0999547
0.0264747 0.0629422 0.0849454
0.0182942 0.0523442 0.0942756
0.0331394 0.074257 0.0754897
0.00756599 0.040039 0.0952066
0.0140038 0.044452 0.0756162
0.0310257 0.0842966 0.110257
0.0335059 0.103863 0.105523
0.0364421 0.0963264 0.0919447
0.0355398 0.0853919 0.0854242
0.00416624 0.0888058 0.205549
-0.000145367 0.102635 0.207781
-0.00704582 0.115999 0.20743
0.0120684 0.0930609 0.183049
0.00534884 0.106998 0.19126
0.0125998 0.107365 0.173487
-0.00411682 0.123129 0.191369
-0.0175811 0.125495 0.21101
-0.0232921 0.134068 0.20277
-0.0148811 0.134738 0.188987
0.0226073 0.0917322 0.150233
0.0184704 0.102093 0.160323
0.00455927 0.121424 0.176502
0.0106444 0.122969 0.160398
0.0185888 0.119835 0.14482
-0.00429802 0.135225 0.170557
-0.0170715 0.150067 0.158061
0.0241928 0.108597 0.138656
0.0291235 0.103979 0.124269
0.0225832 0.125344 0.125478
0.0109762 0.13278 0.144796
0.00119472 0.141744 0.147654
-0.00783116 0.145222 0.156033
-0.010489 0.155629 0.134935
-0.0244497 0.157355 0.148178
0.00262731 0.148409 0.130213
0.0295171 0.117039 0.113065
0.0307635 0.12579 0.0970259
0.0219648 0.137727 0.106133
0.0140968 0.139679 0.123853
0.0148426 0.151712 0.0944176
0.00378869 0.154735 0.111911
-0.0209529 0.164405 0.125581
-0.0122965 0.165879 0.110257
-0.00293833 0.0261237 0.0575496
0.0110361 0.0389054 0.0578905
0.00522049 0.0317569 0.0450519
-0.00950115 0.010469 0.00647326
0.00565244 0.0153342 0.00367102
-0.0069933 0.0195975 0.0161125
-0.00486371 0.0232944 0.0371828
-0.0043143 0.0230887 0.0261446
0.0178036 0.0445989 0.0413657
0.00956051 0.0345927 0.0312873
0.00834353 0.0314367 0.019171
0.0141118 0.0296834 0.00738803
0.0278514 0.0597416 0.0440358
0.0303645 0.0617642 0.0297551
0.0221482 0.0481728 0.0261436
0.0248477 0.0579581 0.0698163
0.0328047 0.0702321 0.057822
0.0217012 0.0516086 0.0562297
0.0386378 0.087651 0.0644462
0.0370386 0.111274 0.085907
0.0369994 0.123178 0.0747832
0.040479 0.104298 0.0672336
0.0404939 0.120103 0.0583159
0.0391801 0.0853197 0.0479476
0.0357852 0.0742348 0.0370771
0.0428644 0.103611 0.0450724
0.0433843 0.119729 0.0356464
0.0416023 0.0915022 0.0322028
0.0394259 0.13126 0.0472367
0.0418775 0.0213558 -0.0340466
0.0401731 0.0378841 -0.0258896
0.0352605 0.0227924 -0.0200936
0.0355981 0.0443828 -0.0127864
0.027132 0.0142313 -0.0117301
0.0286684 0.0292185 -0.00815748
0.0180647 0.0184288 -0.0022276
0.038875 0.0632125 -0.0101558
0.0418698 0.0612556 -0.0218904
0.0259054 0.038773 0.000520813
0.0233535 0.0456181 0.0127701
0.032701 0.054557 0.000831683
0.0489859 0.0274171 -0.053773
0.0459838 0.037321 -0.0422605
0.0445394 0.0534964 -0.0347806
0.0533315 0.0409511 -0.0651007
0.0452043 0.0741566 -0.0309927
0.0486154 0.0778097 -0.0458716
0.0497391 0.0573696 -0.0514072
0.0375967 0.0758272 0.0204143
0.0332434 0.0638041 0.0128317
0.0427339 0.0936992 0.0198461
0.0403271 0.0768581 -0.00300316
0.0421312 0.0890971 0.00859126
0.044437 0.0989677 -0.00542097
0.0446538 0.109347 0.0204669
0.0431007 0.130677 0.0191209
0.038071 0.140747 0.0340034
0.0452154 0.115314 0.0050837
0.0353922 0.1508 0.0196002
0.0422402 0.138788 0.0038159
0.0443975 0.0875525 -0.0184606
0.0463507 0.110639 -0.0244181
0.0471799 0.0957084 -0.036355
0.0453325 0.123863 -0.00901726
0.0453391 0.130498 -0.0233971
0.0400308 0.14838 -0.00844814
0.0468772 0.125757 -0.0417111
0.0420637 0.146558 -0.0232327
0.0432487 0.145645 -0.0371994
0.0318685 0.13373 0.0800937
0.0245782 0.145182 0.0817088
0.00288173 0.16316 0.091743
0.0114027 0.162092 0.0753531
0.0225234 0.154013 0.0656395
-0.00898352 0.170337 0.0923859
0.0004567 0.171427 0.0720716
-0.0113349 0.178166 0.0720395
0.0328695 0.140496 0.0610649
0.0174857 0.163474 0.0540555
0.00717526 0.172091 0.0547265
-0.00385501 0.180941 0.0488715
0.0300767 0.152033 0.0427321
0.0229058 0.163205 0.0364566
0.0135547 0.172173 0.0361454
0.0324719 0.159706 0.00480215
0.0236146 0.167224 0.019169
0.00632933 0.180392 0.0267295
-0.00803359 0.188216 0.029774
0.0150321 0.178703 0.00720727
-0.000533453 0.188721 0.0111161
0.0276191 0.169426 -0.00641426
0.0149189 0.182667 -0.00874416
0.0350229 0.162057 -0.019497
0.0293767 0.173786 -0.0337581
0.037006 0.162192 -0.0360201
0.0236262 0.177731 -0.0216824
0.0114798 0.188874 -0.0245244
0.0620597 0.0634498 -0.0890215
0.0694958 0.0662963 -0.106695
0.0556632 0.0630211 -0.0708906
0.0521591 0.0829275 -0.0607438
0.0649471 0.0850733 -0.0981688
0.0582919 0.0854289 -0.0811146
0.0760607 0.0619602 -0.121875
0.0650915 0.107948 -0.105667
0.0714918 0.0896196 -0.114737
0.0538719 0.101351 -0.0703652
0.0494137 0.106191 -0.0513921
0.0503266 0.121877 -0.063603
0.0538178 0.121938 -0.0786322
0.0464949 0.138521 -0.0559677
0.041294 0.15488 -0.0486843
0.040658 0.160388 -0.0612871
0.0392605 0.167937 -0.0743288
0.0590778 0.107535 -0.089579
0.0579614 0.129725 -0.0978972
0.0522525 0.137986 -0.0841288
0.0467605 0.147567 -0.0715969
0.05008 0.151842 -0.0915757
0.0436745 0.163926 -0.0858281
0.0456179 0.167474 -0.102776
0.0364352 0.177877 -0.0927974
0.0942984 0.0585485 -0.16793
0.0957578 0.085305 -0.173116
0.0988166 0.0694996 -0.180497
0.0823572 0.0569864 -0.136224
0.0873663 0.0498799 -0.149771
0.0794632 0.0780686 -0.130409
0.0890395 0.0685733 -0.152032
0.0751661 0.0997403 -0.127463
0.0852246 0.0842301 -0.145505
0.0802915 0.0986912 -0.139954
0.0760308 0.117631 -0.141662
0.0907127 0.0861793 -0.159975
0.0841259 0.103438 -0.151994
0.082932 0.116441 -0.159478
0.0756285 0.130844 -0.152961
0.0897693 0.103285 -0.167682
0.0934411 0.10745 -0.182073
0.0631685 0.129262 -0.113561
0.0699015 0.116124 -0.12354
0.0680685 0.135098 -0.135324
0.0610805 0.145327 -0.123568
0.0553204 0.148305 -0.106615
0.0585972 0.157914 -0.134413
0.0519654 0.162799 -0.117352
0.0378474 0.181614 -0.112969
0.0484882 0.173207 -0.128888
0.0842722 0.123701 -0.171474
0.0676587 0.1478 -0.149789
0.0753845 0.141854 -0.166303
0.0659803 0.161068 -0.166638
0.0601404 0.162887 -0.149957
0.0502969 0.17565 -0.144777
0.0540873 0.176166 -0.160482
0.0394545 0.188328 -0.147562
0.0382675 0.185098 -0.129881
0.059299 0.175955 -0.177181
0.0447643 0.18829 -0.167118
0.0314648 0.197874 -0.16148
0.0229372 0.2041 -0.170928
0.032453 0.173363 -0.0519594
0.0215372 0.184148 -0.0415039
0.00587075 0.194976 -0.0380143
0.0225919 0.186716 -0.0618966
0.014536 0.191616 -0.0511853
0.00624182 0.197771 -0.0588465
0.0315407 0.178401 -0.0693543
0.0175127 0.193202 -0.0756932
0.0275435 0.186185 -0.0845732
0.026476 0.19042 -0.102909
0.0133756 0.198591 -0.0956329
0.0153109 0.200165 -0.11416
0.0261195 0.195383 -0.126937
0.0256373 0.198812 -0.144563
0.100232 0.0939915 -0.191746
0.102906 0.0793478 -0.195543
0.103669 0.0695807 -0.206025
0.101266 0.0645621 -0.217346
0.106305 0.0785509 -0.220441
0.103682 0.105983 -0.215821
0.106557 0.0694104 -0.23246
0.105612 0.09081 -0.211894
0.11034 0.0873469 -0.234303
0.110037 0.10241 -0.235798
0.102196 0.118859 -0.225512
0.102792 0.130093 -0.240239
0.0932542 0.144822 -0.232753
0.101263 0.145157 -0.252828
0.0969023 0.112602 -0.198992
0.0915572 0.128134 -0.202822
0.0854725 0.130873 -0.184883
0.0942438 0.132947 -0.219635
0.0750798 0.151071 -0.179015
0.0814811 0.146176 -0.194075
0.07052 0.16468 -0.188614
0.0864895 0.145233 -0.211536
0.0783533 0.15933 -0.206197
0.0698806 0.172944 -0.206001
0.0619771 0.179597 -0.196214
0.0376452 0.197423 -0.181299
0.0197715 0.207347 -0.184495
0.0518403 0.188338 -0.189329
0.0432104 0.197068 -0.198291
0.0297118 0.204817 -0.199132
0.0836758 0.158813 -0.224022
0.0735834 0.173611 -0.22005
0.0852295 0.165642 -0.239482
0.0769496 0.175965 -0.235923
0.0625834 0.186122 -0.219341
0.0530758 0.192778 -0.211729
0.0413944 0.201038 -0.214387
0.06835 0.18592 -0.235925
0.0507318 0.198328 -0.229999
0.0292586 0.20709 -0.219438
0.0392412 0.205055 -0.234204
0.113275 0.0765702 -0.249084
0.116272 0.0943831 -0.253847
0.120241 0.0852257 -0.268649
0.121294 0.105633 -0.270151
0.111605 0.114689 -0.248448
0.117378 0.119858 -0.265685
0.110603 0.1321 -0.259886
0.108022 0.146353 -0.267372
0.126888 0.0926194 -0.288917
0.129159 0.0858938 -0.30464
0.127761 0.106483 -0.289389
0.119167 0.132847 -0.277933
0.115102 0.147219 -0.281367
0.125436 0.122204 -0.286397
0.125082 0.139288 -0.296031
0.103282 0.159525 -0.271623
0.115804 0.157268 -0.292698
0.0932432 0.155583 -0.246093
0.0931013 0.16562 -0.258599
0.0828941 0.177395 -0.253608
0.0735027 0.188368 -0.254297
0.0384828 0.208526 -0.25163
0.0611284 0.195029 -0.243977
0.0699856 0.196941 -0.265705
0.061001 0.204256 -0.267941
0.0517627 0.202906 -0.25071
0.0920345 0.175943 -0.270432
0.103012 0.170627 -0.283994
0.0931952 0.184784 -0.284798
0.0825923 0.187821 -0.27067
0.0793932 0.19747 -0.281393
0.0728946 0.205705 -0.286325
0.0502551 0.209235 -0.267417
0.0396104 0.21288 -0.268339
0.0641164 0.210786 -0.285317
0.0540985 0.215071 -0.284435
0.136018 0.113301 -0.320018
0.132923 0.0994617 -0.309828
0.131468 0.119041 -0.303106
0.137474 0.0986653 -0.331015
0.13751 0.130089 -0.329299
0.131798 0.13374 -0.311678
0.13385 0.147633 -0.327462
0.126458 0.1503 -0.310097
0.143676 0.101915 -0.350591
0.142201 0.117155 -0.341302
0.150992 0.110416 -0.36508
0.144457 0.141034 -0.346055
0.150783 0.13009 -0.358349
0.140939 0.157174 -0.342278
0.127375 0.163483 -0.323982
0.109162 0.173671 -0.29891
0.119041 0.165045 -0.308374
0.119181 0.178905 -0.321565
0.107714 0.185618 -0.310669
0.13343 0.172143 -0.336492
0.129678 0.186392 -0.338341
0.119677 0.196657 -0.334323
0.110408 0.193988 -0.322247
0.0890395 0.196059 -0.294034
0.0846387 0.205183 -0.30143
0.0992151 0.18798 -0.299416
0.097306 0.201008 -0.312926
0.0766645 0.214147 -0.305451
0.0649835 0.217369 -0.298666
0.072431 0.224593 -0.318085
0.0613577 0.225134 -0.30957
0.0500166 0.224359 -0.30048
0.0892706 0.213527 -0.318721
0.106048 0.206555 -0.328571
0.0993048 0.217277 -0.333253
0.0832571 0.224333 -0.327453
0.0654502 0.233152 -0.326915
0.0512537 0.235197 -0.322155
0.0597453 0.242313 -0.339577
0.161045 0.1193 -0.377655
0.169202 0.135665 -0.382399
0.160875 0.143616 -0.368569
0.146537 0.170819 -0.350404
0.171677 0.15819 -0.37888
0.156845 0.160069 -0.360524
0.171946 0.119112 -0.396588
0.177313 0.142398 -0.394815
0.177838 0.123292 -0.416305
0.181485 0.14408 -0.411295
0.181587 0.143559 -0.429061
0.181191 0.161389 -0.399909
0.177519 0.174211 -0.388708
0.182234 0.18061 -0.409995
0.157635 0.180999 -0.362318
0.145096 0.18526 -0.351698
0.138744 0.195557 -0.350203
0.129776 0.20447 -0.347853
0.152998 0.197868 -0.36359
0.115707 0.211609 -0.341879
0.127694 0.21639 -0.3547
0.167816 0.177911 -0.373399
0.166001 0.196968 -0.377925
0.156366 0.21074 -0.37553
0.142754 0.211081 -0.362694
0.166533 0.211937 -0.391536
0.129858 0.225071 -0.364514
0.142394 0.224035 -0.37402
0.108239 0.223414 -0.347123
0.0934694 0.227647 -0.340799
0.115774 0.228416 -0.357976
0.0998812 0.23581 -0.356112
0.081425 0.234797 -0.341536
0.0722054 0.242172 -0.346801
0.0861352 0.244704 -0.360095
0.123568 0.233612 -0.369845
0.133507 0.236171 -0.381165
0.113198 0.240622 -0.372207
0.0997921 0.246648 -0.37232
0.0876726 0.255049 -0.379353
0.0711113 0.252064 -0.363103
0.0732083 0.259395 -0.377921
0.177961 0.126807 -0.438738
0.178149 0.142808 -0.450098
0.183457 0.163815 -0.42053
0.181279 0.160748 -0.441447
0.181175 0.179894 -0.43625
0.172826 0.135881 -0.468525
0.176151 0.15729 -0.463692
0.175717 0.175578 -0.465315
0.177623 0.191154 -0.450907
0.173158 0.197308 -0.46987
0.176617 0.190955 -0.389322
0.174971 0.202301 -0.401195
0.179428 0.196126 -0.418422
0.176316 0.205444 -0.433465
0.15554 0.222694 -0.386971
0.170689 0.215632 -0.411609
0.147933 0.233362 -0.392182
0.160989 0.227688 -0.405597
0.138003 0.242676 -0.395801
0.153506 0.238424 -0.411
0.144182 0.246529 -0.411348
0.173668 0.20834 -0.454128
0.169447 0.222613 -0.450014
0.169305 0.222564 -0.428902
0.160796 0.235985 -0.427308
0.16345 0.236468 -0.451523
0.157294 0.24528 -0.441708
0.121045 0.24517 -0.385243
0.107233 0.252363 -0.388213
0.124735 0.250185 -0.397454
0.0972554 0.259355 -0.396035
0.132665 0.25224 -0.40893
0.137969 0.255953 -0.423314
0.115191 0.256899 -0.404481
0.12575 0.259295 -0.417936
0.149989 0.249313 -0.429107
0.104683 0.263246 -0.411593
0.0924401 0.266761 -0.409332
0.0830233 0.264501 -0.396365
0.115203 0.264123 -0.421021
0.102906 0.270574 -0.426799
0.112116 0.269967 -0.43058
0.0927397 0.271896 -0.421382
0.167062 0.167271 -0.491424
0.161426 0.150258 -0.504397
0.161971 0.177512 -0.507783
0.169378 0.184944 -0.485296
0.163325 0.198569 -0.501668
0.158061 0.15405 -0.520379
0.156926 0.169369 -0.528687
0.154548 0.153869 -0.537965
0.153896 0.181039 -0.542378
0.15323 0.16527 -0.547823
0.157432 0.186119 -0.523789
0.157938 0.202594 -0.517151
0.150634 0.175047 -0.562317
0.151372 0.196107 -0.546765
0.154043 0.201554 -0.532058
0.149778 0.211821 -0.542984
0.168125 0.205821 -0.485162
0.168321 0.218665 -0.472115
0.158311 0.220639 -0.513835
0.163658 0.219635 -0.494671
0.16351 0.234204 -0.475584
0.159224 0.247663 -0.472652
0.109418 0.275981 -0.438773
0.0973884 0.277935 -0.434833
0.159512 0.235345 -0.498534
0.152724 0.222318 -0.530175
0.153707 0.240095 -0.51995
0.148522 0.236473 -0.539103
0.155466 0.250831 -0.496526
0.151402 0.270387 -0.502005
0.150061 0.257964 -0.518955
0.131596 0.265515 -0.434128
0.141876 0.259793 -0.436349
0.155375 0.252658 -0.457695
0.148276 0.258964 -0.447457
0.132335 0.276263 -0.448413
0.140935 0.270351 -0.451938
0.148431 0.268135 -0.465286
0.121771 0.2683 -0.432117
0.123135 0.275169 -0.441884
0.112951 0.282107 -0.445281
0.102772 0.283041 -0.4431
0.116573 0.289878 -0.451902
0.126248 0.286456 -0.45275
0.135189 0.286262 -0.458895
0.106123 0.291091 -0.449157
0.153317 0.261842 -0.480858
0.149408 0.277699 -0.483459
0.143026 0.283409 -0.46761
0.151175 0.288399 -0.504399
0.120138 0.29964 -0.455765
0.133687 0.297805 -0.46381
0.12793 0.310683 -0.458714
0.116403 0.316028 -0.447471
0.108393 0.327395 -0.433797
0.147447 0.293105 -0.485389
0.141549 0.301691 -0.474687
0.146363 0.314448 -0.486049
0.13646 0.315307 -0.466609
0.12924 0.328207 -0.449099
0.142747 0.326073 -0.474556
0.114847 0.342815 -0.413325
0.126619 0.34678 -0.420847
0.128585 0.363442 -0.399152
0.134544 0.361258 -0.414545
0.139373 0.338756 -0.458402
0.13601 0.348939 -0.437603
0.142369 0.36781 -0.431235
0.144351 0.358106 -0.458143
0.115474 0.35516 -0.399457
0.130283 0.375436 -0.384215
0.137561 0.375548 -0.399797
0.1453 0.373279 -0.44746
0.145321 0.388298 -0.434856
0.139742 0.389215 -0.381419
0.118141 0.381762 -0.3655
0.130515 0.386947 -0.366983
0.144141 0.384555 -0.415799
0.12558 0.396688 -0.348071
0.136289 0.398172 -0.357584
0.147372 0.403288 -0.406933
0.146753 0.401458 -0.390236
0.124956 0.408679 -0.3329
0.131329 0.419954 -0.323272
0.125284 0.426596 -0.309444
0.135645 0.430514 -0.311752
0.135702 0.436862 -0.295568
0.136936 0.408754 -0.343678
0.14554 0.406518 -0.364762
0.140751 0.420945 -0.333143
0.150738 0.417378 -0.381775
0.149073 0.420114 -0.39513
0.14833 0.421033 -0.34829
0.145559 0.432381 -0.322731
0.153064 0.434552 -0.341614
0.150943 0.420527 -0.364806
0.156037 0.443018 -0.352908
0.152919 0.434336 -0.367721
0.141395 0.441347 -0.285189
0.151543 0.446318 -0.276661
0.146114 0.439836 -0.302951
0.15373 0.442502 -0.317931
0.164653 0.451128 -0.283563
0.157823 0.447252 -0.299235
0.166388 0.453879 -0.307399
0.159555 0.447804 -0.327096
0.256441 0.186727 -0.651553
0.167113 0.176467 -0.613738
0.159162 0.179889 -0.604414
0.149907 0.159376 -0.560771
0.14914 0.190579 -0.561349
0.148069 0.165239 -0.580425
0.152211 0.176829 -0.592246
